"","flL1L2-ERR1466827","flL1L2-ERR1466828","FLF-ERR1466829","FLF-ERR1466830","FLM-ERR1466831","FLM-ERR1466832","iL3-ERR1466833","iL3-ERR1466834","PF-ERR1466835","pL1L2-ERR1466836"
"SPAL_0000565900",-2.93860270556035,-1.59556220762435,-1.52055677917927,0.14746529153183,0.361096415026399,0.7611521017741,-4.93162558257181,-4.75202714304148,-0.143245749106265,-2.04314181804821
"SPAL_0000566000",0.576798739222995,3.46105052595115,5.29216007994232,5.48124210881978,4.32994825719087,5.03478375287368,-0.930787857925783,-0.551064423117852,5.96461318867865,1.96925420422722
"SPAL_0000566200",4.37947782760713,4.53223429551757,5.51194908799472,5.5238826529421,5.09700263089741,5.07638635960942,4.64220706542806,5.01222001203474,4.9131772717389,4.64637548691102
"SPAL_0000566400",3.26049270624784,2.47717184784502,1.75815147407886,2.04446399717553,1.46502584908367,0.820956620121458,4.88219376406822,4.88645210884991,0.909678629164487,3.05739693772979
"SPAL_0000566500",3.07147681477474,1.04759528101716,3.21309129619185,3.35937110102856,0.774475491117025,1.34865311470229,5.20546824082583,4.46029857520245,3.33892717637175,2.84510918626375
"SPAL_0000566800",2.55539611246007,2.13772248743265,1.23132485311714,0.989568533275586,0.869345743075208,1.31487969232362,0.109592467076787,1.1081319946247,1.56460459845581,2.84538971848982
"SPAL_0000566900",-2.84909572690859,-0.360128471508777,-2.45547709768948,-2.97326026651186,0.246893948652477,-0.136901165733806,-2.11709071501903,-0.306273569738144,-2.52159449945892,-1.79880679742063
"SPAL_0000567000",0.966858539252634,2.13702972784122,1.77296359246425,3.01670391881897,2.17442926091271,3.12034347582428,1.45590574835516,2.82172488085845,2.5745870179776,1.82456089415875
"SPAL_0000567100",-2.44831648944779,-3.20874897073152,-4.03109297780355,-2.01815827119831,-2.93454472825146,-3.61652130888534,0.0340407922297973,-1.82871912355175,-3.36882558567706,-2.6467027862599
"SPAL_0000567300",-3.69861115779472,-3.4840675328329,-2.47100295003268,-1.70291172348485,-3.40086680978032,-4.32017348595696,-2.12906002848818,-2.27635960305506,-1.99252097103345,-4.97676255805371
"SPAL_0000567600",-1.03557610047854,-0.468577295853415,2.39979497791829,1.89338932019951,1.95635102235206,2.02064623836186,-1.76466007563168,-1.22937068598974,1.6018291013425,1.08452785559959
"SPAL_0000567700",-0.865900321783919,3.87942899871062,3.03645771115108,2.34098191331923,5.29716492086701,5.31872466556646,-2.11529114010291,-1.17663737622806,3.00618833862517,-0.0110968381470729
"SPAL_0000567800",0.270190521289133,4.35944561734915,6.50021541877276,5.16193475994718,6.06384395170061,5.19928294962321,-1.0282623984672,-1.15286751272776,6.0372025336271,3.00089365785843
"SPAL_0000567900",-1.37694107909951,1.72861608986297,2.63197137099144,2.08729370427125,2.31598234416545,2.3203880443929,-2.12739335126025,-2.35118527595462,3.00413787949555,1.93693334997319
"SPAL_0000568000",-0.424404012833386,2.42716770833531,2.84972443507029,1.79546204278337,3.10607516532261,2.77028471313082,-2.61165627008704,-1.68506962801323,3.61338670108575,3.03615173430962
"SPAL_0000568100",-2.10106700973288,3.45967803812917,0.348448872880198,-0.633100818788461,5.48049684776299,5.57076924272002,-3.34318185661085,-2.54280534135135,-2.88436866303548,-3.38858484350186
"SPAL_0000568200",3.37548885419883,3.01970021915042,5.08946331766611,5.55257194807869,3.56095268633136,4.24461669612388,3.5830714652692,4.06620765872342,4.73850221188754,3.93248888607163
"SPAL_0000568300",2.30089790650354,1.93208863007074,2.83017636935105,2.44971750580708,4.20910894084964,4.14392283866306,2.32720062494106,2.43466954289737,3.76932248777021,1.9663175158724
"SPAL_0000568400",1.35213604800781,-0.222701483970115,0.809004867405985,0.268454713267446,0.107067358659153,-0.130556263557244,1.57717893748988,1.97773804758907,0.536572959250819,1.13182007322182
"SPAL_0000568500",0.501854257326436,-1.05600425645914,-1.93520981752281,-2.77698409890916,-1.47709983999074,-1.26559606686537,0.0221495919188514,1.27874039081411,-1.60495958720014,0.998881257350093
"SPAL_0000568600",2.16522047352766,3.31952554028196,-0.782597264500732,-1.09887712183481,0.00558719531983698,-2.44345942202256,-1.47652660863296,-2.34985211940219,-0.738759449739816,1.91166791142141
"SPAL_0000568700",-3.69186333947412,1.68021089315817,0.594924023645345,1.32281321387187,0.749902372164362,0.39182401376628,-0.286786174219871,1.76019990372044,-3.37037398248383,0.638056868292677
"SPAL_0000568800",1.62039728592244,1.67098660318405,0.0407434266202057,-0.410061621192304,0.648179233855368,0.459883171514838,4.95825171700142,5.23323152413416,-0.0194961059534738,1.96787009420041
"SPAL_0000568900",1.9131155834909,4.44003108373829,6.36543075673544,6.77935769411468,5.33531432495819,6.44916831054472,1.95807817852089,2.60528711729975,6.44492834585016,2.96476706284284
"SPAL_0000569000",0.651959635133655,5.52219566257135,4.26418303389378,5.48928611904593,7.78051273096778,8.05039958334216,0.560254632217662,1.34492015297047,4.11982942058169,0.855028074123279
"SPAL_0000569100",3.98086964946138,3.84524514327034,5.80458097863945,5.84532971532263,3.82171411345609,3.98270064612482,5.01218180660484,5.28342854950924,6.08161518924232,4.15561181162169
"SPAL_0000569200",4.12919271219852,2.75237071150617,1.56178783444783,2.26305104717145,2.77208569923069,2.8116761209464,3.38353678222911,4.07666865431935,1.50702300843706,4.16165135290861
"SPAL_0000569300",8.52008636995705,8.18070780178744,7.07639759407505,7.16121966472811,6.98505261647696,6.88280859300385,8.75739403481413,8.8435865830262,7.30422880667295,8.05650444678918
"SPAL_0000569400",2.43495384613369,3.07010041476374,2.93111342297756,3.36611329324159,3.30410978413925,3.19319450532908,4.4389028514274,3.89957070917091,2.92718196116167,2.40132643285753
"SPAL_0000569500",2.2101860925557,2.68737695020904,2.30667139953604,2.44781991605505,2.63779576574439,2.42696221590221,4.3386896590642,3.94584921025648,3.46167292099799,2.31128130214192
"SPAL_0000569600",4.78794672439885,4.66781090600085,4.58709366108118,4.96379281171892,3.98072012380136,4.04054185642695,5.23415315331604,5.6742585235498,4.88973672149179,4.62339787452688
"SPAL_0000569700",6.3279491635104,6.14209794405126,7.96855119034854,7.98651773090197,6.80765230915409,7.01403636687135,7.35609228834776,7.94878245957085,8.45134299986786,6.05689262603622
"SPAL_0000569800",4.57021744652318,3.81681525132522,5.46238091111301,5.15205049245902,4.7209816663715,4.64528545336813,4.98590517058417,5.11159420795023,6.00034428851691,5.08251551198041
"SPAL_0000569900",3.82245330965364,5.50956457047872,6.85980661066177,6.83394828724301,5.04240729405581,5.19667061647204,4.87108933553134,5.00545259428909,6.79232663529075,5.19487594841112
"SPAL_0000570000",4.92375051839488,4.18897121488543,3.34435718801864,3.20036079896915,3.69509047863643,3.63193621094008,5.33820953630016,5.45741487691836,3.11171539296729,4.81433488636321
"SPAL_0000570100",-2.08585430845461,2.66454013177567,-0.329892004446426,0.0731053125414579,3.3371628177287,4.03298835040868,-2.59980730582081,-2.21949392330531,-2.52065868283188,-3.38290207859305
"SPAL_0000570200",-0.325908510633874,2.90564509783471,2.09844170891937,2.62555740659805,1.21788149476915,1.25140525088447,-0.540149348669267,-0.559190063391182,0.329897074080445,-2.65656083653227
"SPAL_0000570300",-1.36438717126868,3.57218529987729,4.6620742433452,5.48610329602455,3.99803714300797,4.00443030037766,-3.34343922966683,-2.20145123037382,3.91013147228349,-3.38883306011377
"SPAL_0000570400",1.77103366440356,2.06377363911478,5.36125793609219,5.73739058597187,3.18693573921362,3.99266086296476,4.28153239214772,4.22077044774477,5.75477810244169,1.88849018698784
"SPAL_0000570500",1.72650978837887,1.55530960576091,0.835978748879649,0.847189956070813,1.14756992646283,1.49770194090437,3.94405155754623,4.73886840251961,1.36242205839422,1.70428197613845
"SPAL_0000570600",3.08651326907451,2.05571380417572,1.12886735491443,0.0363667268358436,1.69483541183153,1.01497990613112,2.64230231281617,3.44574211689205,0.0351109199279973,2.80607882923821
"SPAL_0000570700",5.68011725026896,4.67442935531398,6.62830923279435,6.84561520567289,5.11257224460943,5.51967256170366,5.71809412381176,6.04123047656963,6.54999745687803,5.71022697715517
"SPAL_0000570800",5.94398431679121,5.59359109411907,8.10313886805999,8.20572144551294,6.84855776283515,6.98849476293153,6.43525235457948,6.6426188995612,8.25626954156517,5.97507683143191
"SPAL_0000570900",5.84630922234587,5.53585222384905,5.96679414735682,5.96979673082707,7.0184605445111,7.10335361200382,6.20376539972811,6.23184446388359,5.89377876808882,5.44169886092805
"SPAL_0000571000",4.98893705915581,4.66217224344618,4.53378362703792,3.96707344054829,3.80549072280647,3.58801757262562,5.36141677853325,5.19105303163818,3.97545748755695,4.9768415987555
"SPAL_0000571100",3.52702814963403,3.47460232325832,1.3723997000064,1.78560488557392,1.82361855854376,1.77488985682977,3.71992946238215,4.64915205412582,1.97257728609109,3.80327432161297
"SPAL_0000571200",3.50844912999067,3.82857220599746,3.85356253061182,4.24383460026431,4.02927788952774,4.29776336895088,2.49753010032015,2.69268043020207,4.0398261470411,3.95675848927031
"SPAL_0000571300",1.37615948167892,3.31467253480911,4.83292928349558,4.82963836816903,4.16337122997189,4.31655638629635,2.09970074026409,2.08726662009172,5.03953574586241,3.30972761689529
"SPAL_0000571400",4.4538475754124,3.86907275581712,4.97570495218886,5.30424674514628,4.7347433304214,4.45732892239915,4.67143883884517,4.62828934986174,4.64606954224551,4.60245219767501
"SPAL_0000571500",6.26771874394167,5.74691185752656,5.9974643978385,5.75222395619047,6.0833334904849,6.20646790283728,3.0168535562143,3.46531122274793,5.4794699444768,5.7304370940802
"SPAL_0000571600",1.51190686005953,5.40380353048345,3.59793221753834,3.76044622852631,8.16308458663641,8.99549480456657,-1.47438929930906,-0.136096227739669,1.50700141042082,1.70590002710394
"SPAL_0000571700",-0.0706705350476307,3.24953011521615,1.37496871283907,1.99809187688644,5.19500219699363,5.41181782219675,-2.12502334660352,-1.68700636690337,0.0888882578317634,-0.120864817139182
"SPAL_0000571800",4.75101080665115,4.58057779117248,4.93605409532174,5.32848357012883,4.3258289445158,4.39653975240956,3.14022762354317,3.59133708256213,5.01933345466954,4.37346413843056
"SPAL_0000571900",5.82727793468768,5.13637947611951,6.14173805759829,6.35184204162192,5.61201426633489,5.53594394202798,5.2325719121455,5.36898510590501,5.43473335107188,5.52268774302981
"SPAL_0000572000",5.42040925843601,6.19196424364785,7.1884536448031,7.40932196427334,7.0200156657422,7.70638387139956,5.18239639739457,5.44550341462659,7.34420559426719,5.8907192011576
"SPAL_0000572100",5.15232696346278,4.74643802861061,5.76215884742832,5.73163911660893,5.72820681079524,6.07170843711709,5.28440479266604,5.62904871487725,6.03031435813923,5.50006266506452
"SPAL_0000572200",2.86957520392653,4.10999826559102,4.97910994557999,5.54709137505096,4.1737754561413,4.68898004941912,3.99783174247675,3.88553714271841,4.81983643964027,3.48090755118803
"SPAL_0000572300",4.05478033795892,4.72801948096282,5.8701511212131,5.82869910051073,6.67034894957591,6.76480177961108,2.70800864758606,2.73028086361201,5.14971102570804,4.08913232954692
"SPAL_0000572400",3.08487780150345,5.22932637601288,6.60402724738714,6.72655019924767,6.74349551257482,6.69081301257059,1.47319705857253,2.18133364172742,6.45393157093927,4.14881940120729
"SPAL_0000572500",3.98831889460042,4.5764991831891,3.1866435579524,3.40365619452045,3.19149615640124,2.98401855062791,5.54185505091448,5.12427491354229,2.83495359315898,4.00649859921591
"SPAL_0000572600",7.80511671069121,6.93666884049545,8.13122499063693,8.19978419409431,7.47552381034404,7.58267292681054,9.09593596883723,8.75114541757009,7.96227148976218,7.74873616329385
"SPAL_0000572700",2.86377862800394,0.431188416566566,0.245894046889328,2.01798781571393,-0.232564954361635,0.200753161097701,3.13854841046335,3.8149740327713,-0.0778208050791114,2.61306394595028
"SPAL_0000572800",5.38965400041323,4.8164383482358,4.04443681596955,3.42768515916747,3.76735340430868,3.1004384545689,4.9142175757172,5.44258360416369,4.61428278088619,5.66381194632166
"SPAL_0000572900",-0.525135063904773,2.08186591106797,2.65379450318514,3.83451266084175,0.814493755124338,1.55908023925679,-0.844953402375973,-0.333353871456356,2.47244154300312,0.749085052815531
"SPAL_0000573000",5.9014257843306,6.14226016174834,5.9219806433021,6.18372264605032,6.29314648299471,6.23294779039741,5.32964772551923,5.34245089554804,5.83766890784086,5.82272702945377
"SPAL_0000573100",6.00224429134965,4.37996597581816,7.7022444454472,8.19881529746385,5.68768485672007,6.04272399579843,0.678411487130332,1.0788092456422,7.47083336455245,6.48491320489172
"SPAL_0000573200",-2.95847906753749,-2.71365400364876,-2.46699349432017,-4.64984549226299,-3.40289125227506,-4.3248924911577,-3.34778753722036,-2.98166996937347,-0.563295500704052,-2.65729281786084
"SPAL_0000573300",-0.760008001421119,-1.66064048523701,2.04036823425657,2.59898496142792,0.686228136825396,0.665603738153266,0.10954498978424,0.329456264635608,3.11134286595875,-1.52175850396971
"SPAL_0000573400",-1.57103041495558,3.28280824242093,-0.202723804922359,-0.572014846149432,5.04579769419674,5.67560162613689,-4.93162558257181,-4.86152160406989,-3.36902090379827,-3.38863645341614
"SPAL_0000573500",2.59225441372119,3.55695876483875,5.62442356521461,6.17678251998859,3.12566249703049,3.9307814337089,0.846216950095732,1.34953032230744,5.37394477041548,3.68698774421858
"SPAL_0000573600",1.68037511888175,5.34950467730866,7.00912147265126,7.26132077044031,5.59889740636334,5.908686569223,0.273559041721952,1.55699412980135,7.43812904885713,3.87831337101549
"SPAL_0000573700",0.99192730428898,3.19038952170517,4.84274619041375,5.09789820306708,3.47053626575004,3.36843320082278,0.953357202194652,0.848304683880929,5.52418788916367,2.42592243803211
"SPAL_0000573800",6.77395814041305,7.03264942722699,8.61556064352703,9.10005443859034,7.96063144551705,8.45321990761072,6.84058327704738,7.46461657430622,8.23591923103827,7.12357641229051
"SPAL_0000573900",-1.81312027609114,5.57242579015698,0.779720332572133,0.443129390425024,6.58413711885157,7.19723454552159,-4.93162558257181,-2.19856633308641,-3.36914423154021,-2.65163883052225
"SPAL_0000574000",1.75008913072324,0.841857100423408,1.58046367446092,-0.805263886752947,0.65166360677687,-0.950889525927675,3.6690383292241,4.26218798914398,-0.40733527132223,2.23795232693135
"SPAL_0000574100",1.16681498855652,-0.389581553630815,-1.93269036662321,-1.71710270135194,-0.111535663794231,-1.05527162527768,2.48793091730275,3.60051095291831,0.330248984279623,0.856982315663343
"SPAL_0000574200",2.61559105765012,1.48437450018225,0.0878020975698721,-0.674454030869418,1.1229107137049,0.755601190789262,4.18564341335057,4.59387993711326,-0.266635973879795,2.57960898319245
"SPAL_0000574300",0.739154427840586,0.968199835741591,-0.883630791603345,-3.06212875409898,-0.108727966899097,-0.0721138382313721,1.44051975014536,1.76538875703986,-2.5227954878112,1.58870044463112
"SPAL_0000574400",0.599802094885224,6.37396133400018,2.8890928952963,2.13869930205651,8.39324960471762,8.63287928528922,-1.76408756448067,-1.48545686949796,-2.23326769861642,-3.3945729850605
"SPAL_0000574500",-5.2761336028417,2.36225370705965,-0.594846005331734,0.145809161803131,4.18004382005229,4.89741288410593,-2.12726402548526,-2.53108648014732,-0.937557257414737,-3.39519241092999
"SPAL_0000574600",-0.89329460299014,4.00621186205433,5.96511616454395,6.3279287400127,5.90028807990384,6.5160164474448,-2.61353308846574,-1.68222143254734,6.25648643447848,-0.895388836042096
"SPAL_0000574700",-0.760191087701234,3.60505806330368,4.99280979263392,5.47730947920963,4.82096222256184,5.45198752542073,-2.12722719070065,-2.04649069916576,5.42418782599185,-0.457988128907626
"SPAL_0000574800",-2.96108855343075,0.572502223541345,3.6978423271322,3.47254059378841,1.17200674655615,0.86492055306315,-2.61280669680871,-4.11738431032153,5.62399155943514,0.227359579692772
"SPAL_0000574900",0.388380342205529,2.86263741884346,5.3712348867862,5.32639868700691,4.04065206828649,3.9962314743349,-4.93162558257181,-1.7942677489644,5.58997662025585,1.64764123611567
"SPAL_0000575000",-3.69354036849838,3.22863289350401,-0.426211081363075,-0.212359295972735,5.08587625880435,5.51813697683742,-3.34683554554272,-2.98191827860609,-0.73763915518017,-4.97676255805371
"SPAL_0000575100",-0.142889895198383,4.45332894660292,5.41887415387638,5.0444370000329,4.0844980971541,4.01937568484047,-0.847753402167691,0.356303943915565,3.72469416703804,3.27954568581558
"SPAL_0000575400",-0.892643690896808,-2.02382201718041,-1.73300926699932,-1.83681273410792,-2.69695374464269,-2.21059431408598,-1.02878202857485,-2.35036603227904,-1.60543447926696,-0.590125604052962
"SPAL_0000575600",-5.2761336028417,-0.772787182440168,-5.63430827123222,-4.65277762100592,-2.13104190312497,-5.91562289636582,0.63756505920757,1.89406546709926,-5.6925905379558,-4.97676255805371
"SPAL_0000575800",-5.2761336028417,-3.6051432079212,-4.05018195479823,-3.91334344488547,-4.14023452515571,-5.91562289636582,1.1248760080089,1.82464244495061,-3.3700261458986,-4.97676255805371
"SPAL_0000576300",-1.02451940803169,-1.12463049967379,-2.46057439269558,-3.92199275312215,-1.26031945709878,-3.59523512107925,-0.283892095027675,-1.59040448281569,-0.833747154057133,-1.51407364786731
"SPAL_0000576500",-2.95751421589498,-0.147182043743929,-2.1766894645252,-2.32867139894532,1.06978935267503,1.68403309053741,-2.12501956727198,-2.53507246537443,-4.10754959386152,-2.65658231196424
"SPAL_0000576600",-5.2761336028417,-2.95272001177649,-3.31305415061246,-2.53219179755652,-1.63514218175579,-1.04770928921243,-2.60939074894798,-4.11823752880174,-5.6925905379558,-4.97676255805371
"SPAL_0000576700",-2.96110347635211,-1.6607434185216,-5.63430827123222,-1.47360252152299,-2.02190026517226,-2.20241447165682,-3.34912690947678,-4.85448486827296,-4.10743749710091,-4.97676255805371
"SPAL_0000576750",-1.17171171509149,0.0771240483698622,-1.91953101448443,-3.45092893502133,-2.56212329877929,-2.23219176733293,-0.673536183256389,-0.96963518333357,-3.36935617013646,-0.878305574021894
"SPAL_0000577100",3.01503495837275,3.11346124557554,4.03129877622094,4.68329515616426,1.94232298641275,2.42260949265245,3.22977163744248,3.69471627687463,4.8179548471617,2.75288793515431
"SPAL_0000577200",2.96219108685673,2.94517166901073,4.06079419386891,2.21664536498126,2.41100369595594,2.12571221920689,3.85742079406337,4.50270262845425,1.09237611824661,1.16871271132254
"SPAL_0000577300",0.549415079573545,2.30884665091108,0.868945699849315,0.455327246882463,2.07765109389004,1.12885509369905,0.491593062476281,2.4159308111595,-0.200903570317638,1.0847538660845
"SPAL_0000577400",6.73835959680705,5.79955825183885,4.50164236168397,3.29806101811942,4.94049691283284,4.200779478911,5.86612752551895,7.23385839406331,2.25610826091962,6.18744727148969
"SPAL_0000577500",-1.19031758935973,0.501571638905089,-0.97583178031079,-2.7611314212201,-1.61042297584729,-0.335350612966892,2.16811201603284,3.14614055253699,-1.95840152560617,-0.904102016081832
"SPAL_0000577900",-2.93492120812075,-2.90753347774524,-3.28969009112392,-2.80107235137895,-2.57640186235124,-3.61650147887224,-1.75575311570053,-4.14866568065218,-1.78423342546082,-3.38782258696966
"SPAL_0000578000",-2.44858858012564,-0.347244909494165,1.37516436421863,1.45038442940508,-1.82615181143778,-0.793007079934536,-4.93162558257181,-3.29294769753289,1.36730605121392,-2.15647272876647
"SPAL_0000578100",-2.9321063198283,-0.560490247678531,0.668923178702406,1.68581148078481,-0.747466173636425,0.706867660591196,-3.33921172168923,-4.44099574299615,1.42504825872884,-3.80951912396883
"SPAL_0000578200",3.72921673569171,2.76034775923797,2.02459240146784,1.21950240677567,1.28380036384782,1.98139683719623,-4.93162558257181,-3.27920235371434,-1.78352024700341,4.18263717278082
"SPAL_0000578500",-3.69383073866281,-1.76982430758436,-4.05059109735447,-4.65089396703334,-2.55496398504785,-3.587892105843,-3.34718548718943,-3.20528223068452,-5.6925905379558,-1.51920227781872
"SPAL_0000578700",-2.45875677354888,-4.82165894045934,-3.30490309992622,-3.93102714523145,-5.72767279131851,-4.33921946797528,6.93931089980306,5.01416376803081,-4.10735795555753,-2.64817724268138
"SPAL_0000578800",-5.2761336028417,-3.89257357928922,-1.94445203263774,-0.120360366206174,-3.64904097130353,-2.5989619335826,-4.93162558257181,-5.46753231457006,-1.97092777476243,-4.97676255805371
"SPAL_0000578900",-3.67534075007262,-0.595058070920149,3.16034860275636,4.42981330548237,-0.421132816903808,1.69009823673129,-4.93162558257181,-3.64906750781102,4.00776920860533,-4.97676255805371
"SPAL_0000579000",-0.197536410613483,0.955541351456678,2.21982141271962,2.78809081757937,1.70464392051436,2.83026864410935,-0.557123008151605,0.590225131216999,2.97111879957044,0.256227377664331
"SPAL_0000579100",1.98484608841943,3.13029774873006,3.91512442258166,3.92928135888376,2.93321179832354,2.52004829824232,2.32404524756411,2.09268276907715,3.68442432391722,2.94293695618475
"SPAL_0000579200",2.27457611646604,2.56548115982607,2.77195366685557,3.09441646119904,3.64170963841657,3.98221610500988,1.62947187527619,2.24857265939048,3.12417052442141,2.12014061101662
"SPAL_0000579300",3.94182988021901,4.79082511323934,5.98197259685356,5.65584763150852,4.85383045387494,4.48050072950096,4.05523091481562,3.57141915856786,5.55874478323917,4.87698530066258
"SPAL_0000579400",1.42419783555344,4.41856582282403,7.566538948989,6.71932566131675,5.03641605527075,4.21158719643766,0.122188784439344,-0.0143487035340137,7.42549023959304,0.587991140019913
"SPAL_0000579500",6.09033504967886,6.32969518232199,7.10149766267967,7.40398850635735,7.04998789247922,7.44453730066216,5.42864593894716,5.94737351816273,8.27287727510438,6.57930549682922
"SPAL_0000579600",3.0767497361052,3.21173475930745,5.26988972609865,5.31935546874204,4.12407649822884,3.88641962736745,2.84469080535724,2.42842707204775,5.2094823762714,3.3592964149158
"SPAL_0000579700",2.83345634559859,1.19329326228616,1.48263018130447,0.0683157206711156,1.60631318348061,1.10282396672792,1.69684897867846,2.28957455408373,1.5071945845404,3.42617901829252
"SPAL_0000579800",3.19133562415456,2.43392367300376,1.74472089048883,0.689265949048273,1.48509769121919,0.581077467267318,1.93517887512917,2.14074675923583,0.922402245135217,3.37588743807803
"SPAL_0000579900",-2.93849939783006,-1.2066825790503,-0.32242373649961,-0.508072071053845,-2.29928822745394,-3.12865089916065,-0.688544182005142,-3.30974475197429,-0.569920974752449,-4.97676255805371
"SPAL_0000580000",7.12672729153675,7.09668719486675,6.63529432470127,7.01648854068322,6.22745794041968,6.35833544878749,10.2143302787137,9.17963666478642,6.54860483957118,7.62212228264531
"SPAL_0000580100",2.24743197045971,2.46044124970828,3.95748085087271,4.13651020576827,2.88406819466691,2.6171774868396,2.259068887256,2.13975640141134,3.98872770026344,2.31077240663555
"SPAL_0000580200",5.86633267214451,5.21720252558259,4.55230743099975,4.24954458783947,4.55759598378882,3.89503849168617,4.29926431235132,3.87762258562161,3.26408007574452,5.31217018186782
"SPAL_0000580300",6.25825379816613,3.87243361238437,3.08125999527959,2.97659340520622,3.32802485697982,3.07761979702278,6.50151000124,7.11283493141035,1.42645154975381,5.77332536427451
"SPAL_0000580400",5.36107971912088,4.95395618382317,5.59886076171659,5.62415595810752,4.4347367236321,4.59139682617039,4.54529635989436,4.25213135600064,5.74117987407392,5.50152406391356
"SPAL_0000580500",5.45209703577885,4.20552346050536,5.72589588075523,5.97356215156012,4.57017347593349,4.41613369298681,4.77444243103325,5.35170368728837,6.04153714647168,5.52153892373533
"SPAL_0000580600",-1.03320489150339,1.87542415874295,-1.93652952195718,-2.77480405900461,2.54731729938969,1.51074856174499,0.111180055131389,1.12143157338486,-1.99213065169142,-1.52008241456301
"SPAL_0000580700",6.52600426542168,7.33433558603297,4.62081247563983,4.07981184292185,6.19935823817356,5.86865051558717,6.22644747461486,6.53345270780764,3.01074832739576,6.24103440667007
"SPAL_0000580900",5.4588095329715,5.54694963124459,5.20109710948736,4.80073668725403,4.86918531047575,4.74020753801906,9.99261025035647,9.5261561607571,3.68183767847463,5.21503652475531
"SPAL_0000581000",-2.10738533318508,-2.32489423636491,0.43197832575178,0.917782724656849,-2.71694892844334,-1.20269411959951,-3.34608477111401,-2.01835064469426,-0.406867579182192,-2.16950431498355
"SPAL_0000581100",-0.332269869189231,3.76793738905103,0.306324011120723,0.1761426673933,3.37872944807512,4.42231652111385,-1.60917918104241,-2.97754213717108,-0.33547411367278,-1.28278674310607
"SPAL_0000581300",-1.2127561947774,-2.26138143286187,-5.63430827123222,-4.64886225805109,-4.55583870691025,-5.91562289636582,-1.47041215440932,-0.497103428722231,-5.6925905379558,-4.97676255805371
"SPAL_0000581400",-5.2761336028417,1.24310591237569,-4.04947682575088,-4.48694298678525,1.09609189005019,2.28813651275135,-4.93162558257181,-6.44474278651397,-5.6925905379558,-4.97676255805371
"SPAL_0000581500",-5.2761336028417,-3.08198441377801,-2.16443154398117,-2.54383084775101,-3.40278177172212,-4.91589268625066,-4.93162558257181,-6.44474278651397,0.112191945008678,-4.97676255805371
"SPAL_0000581700",-5.2761336028417,-4.82831448905507,-4.04984497838605,-6.23659500369984,-5.72767279131851,-5.91562289636582,-4.93162558257181,-6.44474278651397,-0.0302602389099222,-4.97676255805371
"SPAL_0000581800",-5.2761336028417,-3.60428421563032,-1.38621583802439,-3.06666091423253,-2.91741662592419,-5.91562289636582,-4.93162558257181,-1.0159324004476,-5.6925905379558,-3.39185483270563
"SPAL_0000582200",0.567458680514346,-1.76257960609632,-2.81889440086823,-2.55229907923841,-3.40780356276659,-3.60141303701051,0.205408257741904,-1.80990457785514,-1.04756187285882,-0.324871143560556
"SPAL_0000582300",-1.95472753007927,-4.76475193802429,-5.63430827123222,-3.90601567295411,-2.41550099498643,-3.89940697520361,-1.02832491482802,-2.45550750539783,-2.87729663428079,-2.25485861000954
"SPAL_0000582400",3.01300035074726,3.28769827372717,3.67941485932539,4.09841032687026,3.34483142776594,3.16744626424181,2.29449421619021,2.65358710743617,2.9046931514425,3.56512567610379
"SPAL_0000582500",4.18459769995155,4.91731555427662,5.8106704163563,6.27684083574047,5.14386167940715,5.57446316598436,4.03870031400388,4.27396759158807,5.52930489795562,4.89251560943992
"SPAL_0000582600",-3.69840306846662,-0.150439595071964,-1.55364805524446,-1.18256801005177,-0.436594151742158,1.33779439899601,-2.61402054164985,-2.52972942014356,-0.738842174698121,-3.39655574984829
"SPAL_0000583200",-5.2761336028417,-6.40746251273142,-5.63430827123222,-6.23659500369984,-5.72767279131851,-5.91562289636582,-3.34980871431227,-6.44474278651397,2.53865009692414,-4.97676255805371
"SPAL_0000583600",-5.2761336028417,-4.8284030958622,-5.63430827123222,-6.23659500369984,-3.40406250842844,-5.91562289636582,-4.93162558257181,-6.44474278651397,3.19263788275195,-2.65868288895572
"SPAL_0000583700",-5.2761336028417,-4.09199458252571,-5.63430827123222,-6.23659500369984,-5.72767279131851,-5.91562289636582,-2.1265515855797,-3.63418853373578,4.00888654666276,-4.97676255805371
"SPAL_0000583900",-2.96116709766823,-1.77228120842854,-2.18000450891651,-1.5868074689737,-1.81668860163968,-4.32283301042453,-2.12776928506614,-6.44474278651397,8.07361301580189,-0.458613841939175
"SPAL_0000584000",-2.47405539809483,0.985878039812242,2.31050499167246,1.43248016334812,3.40807836986939,3.1356205728651,-3.34815184553266,-1.68532935603969,1.20217204738585,-1.81010437383582
"SPAL_0000584100",1.40363937323769,-0.800489178032331,-1.11463184367103,-2.3254241491483,-1.47580337866885,-0.776287490077602,1.72395243295521,1.67421784583034,0.189942276112593,0.747093821524826
"SPAL_0000584200",-3.69523859886057,-2.95490009554965,-2.46751926566903,-2.53275533351172,-3.40263887362022,-3.10008427920947,0.35163567897744,0.890799299453527,1.27313979881582,-3.39422055588468
"SPAL_0000584300",0.564779542076469,0.772253450993481,1.85700577489103,2.59111823817758,1.56540621119361,1.52875867585099,5.61346413956723,5.48037565580234,3.10616455407203,0.584299880394817
"SPAL_0000584400",2.95981358259464,6.26180059975106,8.9619865407577,9.08572590499996,8.58713117681459,9.39341039106369,3.59109106210694,3.89151495995402,9.39797919393589,1.82020142264434
