"","FLM-ERS091917","iL3-ERS092590","PF-ERS209991","PF-ERS209992","PF-ERS209993","FLF-ERS209994","FLF-ERS209995","FLF-ERS209996"
"SRAE_2000105900",0.877292456348895,4.27178689966744,5.87786840661102,5.84469852191951,5.86343608701889,6.25901688157087,6.53670946271732,6.37241357846237
"SRAE_2000106000",4.17516247556901,5.42492430800849,8.22424173866621,8.05437810461208,8.20518612292006,7.93538055235571,8.00134493928535,7.99569050968243
"SRAE_2000106100",6.5519015503897,6.55262921678286,7.58389099268396,7.51507579406801,7.52716371489023,7.55073662393343,7.58107132715259,7.50019855993129
"SRAE_2000106200",3.16078093912757,6.22538596205557,7.47949763851938,7.38951340186731,7.54320853380506,7.08060250119991,7.13078727377533,7.08200715836498
"SRAE_2000106300",5.38588948054187,4.55929637656681,4.66080678373119,4.55335559866846,4.51836819143251,3.39840043164857,3.25061454497665,3.38261491174107
"SRAE_2000106400",2.59917044048117,5.24410341979377,7.09738472017459,7.14271755234295,7.17441501880423,7.4545137625609,7.36300624666526,7.48280026119745
"SRAE_2000106500",6.76843021756283,5.45233827219572,5.91498562629371,5.79541360372676,5.73919038406169,5.44978849069489,5.37198906068862,5.33794156687411
"SRAE_2000106600",5.48880774756042,0.850647213193966,3.46491203138699,3.84450910030969,3.58733861618548,2.98541360858522,2.93052060961959,2.98860887303613
"SRAE_2000106700",6.48967999312699,7.39777722934263,8.168069063274,8.06174006475621,8.10138730689732,8.21311058445418,8.26624423036694,8.23164365202979
"SRAE_2000106800",1.12070233281981,4.10260634186346,3.4354872325384,3.69650323740376,3.6538146608552,4.71313287244777,4.6280209803128,4.71052684416398
"SRAE_2000106900",4.00900033740545,-0.74464732109561,-2.32223440024265,-4.19270377780546,-3.37501525466146,-3.02520693497005,-3.57652371092101,-3.72227398570852
"SRAE_2000107000",-0.49970640159634,-1.98742604429637,3.13720134663774,2.97477741922981,3.1728899768315,1.22548132149298,0.929448794348693,0.6630185293542
"SRAE_2000107100",6.21064556257735,-1.3926250200059,2.68200393088228,2.83291014904584,2.9055730048313,2.22317024820669,1.93615960805286,1.98315979686571
"SRAE_2000107200",3.57169046063858,4.2489136322952,6.59148279870819,6.55275767930899,6.59509326080753,6.62268989252765,6.5282095080001,6.59159351677314
"SRAE_2000107300",3.19186840820231,-1.24278951554542,3.51983082226876,3.69314695887882,3.5801809217111,3.37577589982788,3.38650880345321,3.544304760661
"SRAE_2000107400",2.1365050563482,3.77616600467918,7.38119555843273,7.23565120535538,7.28458430232253,7.27444563533613,7.18770402461408,7.22124771569952
"SRAE_2000107500",2.97887981549838,4.72866623394957,7.31822753002106,7.25827206011533,7.38354935275832,6.74717150240868,6.81171828863161,6.62460052057601
"SRAE_2000107600",6.06826599713032,4.90687531460294,5.17914016373559,4.80136998688422,4.81336062382611,4.33847728604248,4.22315084635079,4.3364731032736
"SRAE_2000107700",4.36495056572731,4.47298961871354,4.23757936278098,4.36300347381406,4.32681684352102,4.14862765621961,4.23257817799544,4.18070289420227
